Ambient temp,Direct normal solar,Diffuse horizontal solar
5.3,0,0
5.3,0,0
5.3,0,0
5.3,0,0
5.3,0,0
5.3,0,0
5.3,0,0
5.1,0,0
4.8,0,0
4.6,0,0
4.9,0,0
5.3,0,0
5.6,17.9592,24.696
5.6,160.51035,67.914
6.9,353.57175,90.846
8.2,507.3474,94.374
7.4,457.9596,119.952
6.7,446.7351,114.66
5.9,391.73505,100.548
5.4,309.7962,66.15
4.8,65.1021,34.398
4.3,0,2.646
4.4,0,0
4.5,0,0
4.6,0,0
4.5,0,0
4.5,0,0
4.4,0,0
4.2,0,0
4.1,0,0
3.9,0,0
3.5,0,0
3.2,0,0
2.8,0,0
3.2,0,0
3.6,0,0.882
4,63.97965,28.224
4.9,165.00015,69.678
5.7,63.97965,105.84
6.6,0,81.144
6.3,0,88.2
5.9,0,82.908
5.6,0,67.914
5.5,0,44.1
5.5,0,15.876
5.4,0,0.882
5.3,0,0
5.3,0,0
5.2,0,0
5.1,0,0
5.1,0,0
5,0,0
4.9,0,0
4.8,0,0
4.7,0,0
5.1,0,0
5.6,0,0
6,0,0
5.4,0,0
4.9,0,0.882
4.3,22.449,29.106
4.6,101.0205,77.616
4.8,93.16335,120.834
5.1,62.8572,147.294
4.5,38.1633,147.294
3.9,5.61225,127.89
3.3,0,87.318
3,0,44.982
2.6,0,17.64
2.3,0,1.764
2,0,0
1.8,0,0
1.6,0,0
2.3,0,0
3.1,0,0
3.8,0,0
3.8,0,0
3.9,0,0
3.9,0,0
3.4,0,0
3,0,0
2.5,0,0
2.5,0,0
3.2,0,1.764
3.9,0,24.696
4.1,116.7348,76.734
4.2,336.735,98.784
4.4,497.24535,104.958
4.1,473.6739,113.778
3.8,395.1024,117.306
3.5,291.837,105.84
3.4,110.0001,89.082
3.2,12.34695,37.926
3.1,0,3.528
3.2,0,0
3.4,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
3.8,0,0
3.4,0,0
3.1,0,0
3.6,0,0
4.1,0,0
4.6,0,0
4.4,0,0
4.1,0,0.882
3.9,0,14.112
4.2,0,42.336
4.5,0,68.796
4.8,0,86.436
5.4,0,93.492
5.9,0,89.082
6.5,0,73.206
6.3,0,48.51
6.2,0,19.404
6,0,1.764
6.2,0,0
6.3,0,0
6.5,0,0
5.8,0,0
5,0,0
4.3,0,0
4.4,0,0
4.6,0,0
4.7,0,0
5,0,0
5.3,0,0
5.6,0,0
5.3,0,0
5.1,0,0.882
4.8,0,15.876
4.5,7.85715,70.56
4.2,117.85725,119.952
3.9,298.5717,134.064
4.6,255.9186,159.642
5.2,252.55125,152.586
5.9,232.34715,127.89
5.5,76.3266,91.728
5.2,0,33.516
4.8,0,2.646
4.8,0,0
4.8,0,0
4.8,0,0
5.1,0,0
5.3,0,0
5.6,0,0
5.3,0,0
4.9,0,0
4.6,0,0
4.7,0,0
