Ambient temp,Direct normal solar,Diffuse horizontal solar
10.5,836.1,51.3
12.9,866.7,54
14.1,778.4,54.9
13.8,866.7,47.2
14.5,834.3,44
14,677.6,44.1
11.9,540,32.4
10.7,126.9,7.2
8.9,0,0
7.6,0,0
6.8,0,0
5.4,0,0
5.8,0,0
5.7,0,0
5.1,0,0
4.3,0,0
4.3,0,0
3.4,0,0
3.1,0,0
3,0,0
3.1,0,0
3.7,0,10.4
4.8,14.4,84.8
6.7,554.4,76.8
9,656.1,92
10.9,803.7,74.7
12.5,822.6,72.9
13,726.4,61.6
13.6,786.6,56
14,636,54
12.5,176.8,64.8
10.8,11.2,12.6
10.3,0,0
9.2,0,0
7.9,0,0
7.9,0,0
8.2,0,0
8,0,0
7.5,0,0
6.8,0,0
6,0,0
6.5,0,0
5.7,0,0
6.3,0,0
6.5,0,0
7,0,9.6
7.3,6.3,75.2
8.4,19.2,162.4
10,0,195.2
12,0,208.8
13,0,247.5
12,86.4,259.2
11.6,81,234
11.6,14.4,180.9
11.3,184.5,84.6
10.8,24.3,10.8
10.7,0,0
10.6,0,0
10.7,0,0
10.1,0,0
10.6,0,0
10.8,0,0
10.9,0,0
9.2,0,0
7.9,0,0
7,0,0
6.4,0,0
4.9,0,0
5.2,0,0
5,156.6,10.8
5.2,523.2,38.7
6.2,660,45.6
9.5,811.8,57.6
12,846.9,60.3
13.1,766.4,59.4
12.6,855.9,50.4
11.9,826.2,46.4
11.3,674.4,40.8
10.1,611.1,34.2
8.8,69.6,11.7
8.1,0,0
7.1,0,0
6,0,0
6.2,0,0
5.4,0,0
5.9,0,0
5.3,0,0
5,0,0
4.6,0,0
3.8,0,0
3.2,0,0
2.6,0,0
2.7,0,0
3.7,182.7,10.8
4.3,621.9,35.1
5.7,680,45.9
9,829.8,45.6
11.5,859.5,54.9
12.8,865.8,57.6
13,852.3,57.6
12.8,724.8,55.8
13.4,663.2,49.5
12.2,596.7,36.9
12.3,75.6,13.5
11.2,0,0
8.8,0,0
7.5,0,0
5.9,0,0
6.2,0,0
5.7,0,0
5.2,0,0
4.7,0,0
4.9,0,0
4.4,0,0
4.1,0,0
3.6,0,0
3.3,0,0
4.5,181.8,11.7
6.2,610.2,33.6
7.5,670.4,49.5
10.8,730.4,55.8
12.9,853.2,52.8
14.6,862.2,60.3
15.3,757.6,59.4
15.5,728.8,49.6
14.5,753.3,43.2
13.5,611.1,32
12.3,171,10.8
10.9,0,0
8.7,0,0
7.4,0,0
7.2,0,0
6.7,0,0
6.2,0,0
6.3,0,0
5.2,0,0
4.7,0,0
3.6,0,0
3.5,0,0
2.5,0,0
2.5,0,0
3.8,183.6,12.6
4.4,555.2,38.7
7.1,780.3,42.4
9.5,849.6,46.4
12.4,784.8,54
13.3,893.7,54
13.7,784.8,47.2
15,756.8,44.8
14.2,697.6,45
12.5,572,34.2
10.5,171.2,10.8
9.4,0,0
8.3,0,0
6.4,0,0
5.8,0,0
5.8,0,0
4.9,0,0
4.9,0,0
4.5,0,0
4,0,0
2.8,0,0
2.5,0,0
2.1,0,0
2.4,0,0
3.6,132.8,16.2
4.9,481.6,49.5
6.9,717.3,63
10.3,802.8,68.4
12.6,846.9,60.8
14.4,764,60.8
15.7,852.3,58.4
16.1,822.6,60.3
16.2,672.8,52.2
14.6,549.6,34.4
13,171.2,11.7
11.2,0,0
9.5,0,0
8.3,0,0
6.8,0,0
6.6,0,0
6.6,0,0
6,0,0
5.1,0,0
4.5,0,0
3.9,0,0
4.1,0,0
3.1,0,0
3.7,0,0
5.2,8.1,22.5
6.3,537.3,42.4
8.4,752.4,52.2
11.6,823.5,51.2
14.7,859.5,60.3
15.5,777.6,58.5
16,771.2,51.2
15.9,744.8,48
15.5,774.9,42.4
13.7,568,32
12.4,183.6,10.4
10.9,0,0
9.4,0,0
8.5,0,0
7.2,0,0
7.4,0,0
6.5,0,0
5.9,0,0
5.1,0,0
4.8,0,0
4.1,0,0
3.4,0,0
2.5,0,0
2.4,0,0
4.3,197.1,16.2
5.2,607.5,44.1
6.8,682.4,48
10.2,838.8,58.5
13.5,777.6,59.4
14.8,888.3,52.8
14.4,780.8,57.6
14.9,846,54.9
14.5,771.3,51.3
12.5,556.8,39.6
11.1,109.8,15.2
10.1,0,0
9.1,0,0
8,0,0
7.2,0,0
7.1,0,0
6.7,0,0
6.3,0,0
5.9,0,0
5.1,0,0
4.4,0,0
4.4,0,0
3.9,0,0
3.7,0,0
5,0,15.3
5.9,3.6,90
7.7,279,162
10,499.2,124.8
12.6,554.4,130.4
14.6,693,114.4
14.6,603.2,111.2
14.5,613.8,122.4
13.9,253.8,140.8
12.2,6.4,89.6
11.3,9,16.8
9.8,0,0
9,0,0
8.4,0,0
7.2,0,0
6.8,0,0
6.7,0,0
6.7,0,0
5.4,0,0
5,0,0
4.5,0,0
3.6,0,0
3.6,0,0
3.8,0,0
5.4,27,24.3
6.2,40.8,95.2
7.8,328.8,120.8
10.6,519.3,136.8
12.9,507.2,148
14.8,668.7,137.7
14.6,667.8,129.6
14.3,552,107.2
14.5,468,103.5
13.2,310.4,63.2
12.7,72,19.8
11.7,0,0
10.9,0,0
11.1,0,0
10.5,0,0
9.8,0,0
9.7,0,0
8.5,0,0
8,0,0
7.4,0,0
6.8,0,0
5.6,0,0
4.7,0,0
4.7,0,0
6.3,53.6,25.2
7,296.1,72.8
8.7,416,108
11.7,497.6,128.8
13.5,615.6,153
15.1,698.4,114.4
15.4,699.3,108
15,571.2,117
14.9,468,117.9
13.9,250.4,81
13.1,46.4,22.5
12.9,0,0
11.8,0,0
